,Symbol,Date,Neutral,Positive,Negative,sentiment_score
12253,LTC,2021-11-09,1,8,0,1.333
12254,LTC,2021-11-08,0,2,0,1.5
12255,LTC,2021-11-07,1,2,0,1.0
12256,LTC,2021-11-06,1,3,0,1.125
12257,LTC,2021-11-05,0,1,0,1.5
12258,LTC,2021-11-03,0,4,0,1.5
12259,LTC,2021-11-02,0,2,1,0.5
12260,LTC,2021-10-31,0,1,0,1.5
12261,LTC,2021-10-30,1,0,0,0.0
12262,LTC,2021-10-29,2,0,0,0.0
12263,LTC,2021-10-28,0,5,0,1.5
12264,LTC,2021-10-27,0,1,1,0.0
12265,LTC,2021-10-26,0,2,1,0.5
12266,LTC,2021-10-25,1,2,0,1.0
12267,LTC,2021-10-24,1,0,0,0.0
12268,LTC,2021-10-23,0,1,0,1.5
12269,LTC,2021-10-22,1,0,0,0.0
12270,LTC,2021-10-21,0,3,0,1.5
12271,LTC,2021-10-20,0,2,1,0.5
12272,LTC,2021-10-19,1,2,1,0.375
12273,LTC,2021-10-18,1,0,0,0.0
12274,LTC,2021-10-17,0,1,0,1.5
12275,LTC,2021-10-16,0,4,0,1.5
12276,LTC,2021-10-15,1,4,1,0.75
12277,LTC,2021-10-14,0,4,1,0.9
12278,LTC,2021-10-13,1,8,2,0.818
12279,LTC,2021-10-12,0,3,3,0.0
12280,LTC,2021-10-11,0,1,0,1.5
12281,LTC,2021-10-10,0,1,0,1.5
12282,LTC,2021-10-09,1,3,0,1.125
12283,LTC,2021-10-08,1,2,0,1.0
12284,LTC,2021-10-07,0,1,0,1.5
12285,LTC,2021-10-06,0,2,1,0.5
12286,LTC,2021-10-05,1,4,1,0.75
12287,LTC,2021-10-04,2,1,1,0.0
12288,LTC,2021-10-03,2,0,0,0.0
12289,LTC,2021-10-02,0,1,0,1.5
12290,LTC,2021-10-01,1,1,0,0.75
12291,LTC,2021-09-30,1,2,1,0.375
12292,LTC,2021-09-29,0,0,1,-1.5
12293,LTC,2021-09-28,0,1,2,-0.5
12294,LTC,2021-09-27,2,0,0,0.0
12295,LTC,2021-09-26,2,2,1,0.3
12296,LTC,2021-09-25,0,0,1,-1.5
12297,LTC,2021-09-24,0,0,3,-1.5
12298,LTC,2021-09-23,3,2,0,0.6
12299,LTC,2021-09-22,0,2,0,1.5
12300,LTC,2021-09-21,2,2,1,0.3
12301,LTC,2021-09-20,1,1,2,-0.375
12302,LTC,2021-09-19,1,2,1,0.375
12303,LTC,2021-09-18,2,1,0,0.5
12304,LTC,2021-09-17,2,3,1,0.5
12305,LTC,2021-09-16,3,8,0,1.091
12306,LTC,2021-09-15,1,2,4,-0.429
12307,LTC,2021-09-14,5,3,5,-0.231
12308,LTC,2021-09-13,4,13,30,-0.543
12309,LTC,2021-09-12,2,1,0,0.5
12310,LTC,2021-09-11,0,2,1,0.5
12311,LTC,2021-09-10,0,8,0,1.5
12312,LTC,2021-09-09,1,3,0,1.125
12313,LTC,2021-09-08,2,4,0,1.0
12314,LTC,2021-09-07,0,5,1,1.0
12315,LTC,2021-09-06,1,4,1,0.75
12316,LTC,2021-09-05,2,8,0,1.2
12317,LTC,2021-09-04,0,3,1,0.75
12318,LTC,2021-09-03,1,2,0,1.0
12319,LTC,2021-09-02,1,1,2,-0.375
12320,LTC,2021-09-01,1,3,0,1.125
12321,LTC,2021-08-31,1,3,1,0.6
12322,LTC,2021-08-30,1,1,0,0.75
12323,LTC,2021-08-29,1,1,0,0.75
12324,LTC,2021-08-28,1,1,0,0.75
12325,LTC,2021-08-27,2,0,0,0.0
12326,LTC,2021-08-26,1,0,1,-0.75
12327,LTC,2021-08-25,0,0,2,-1.5
12328,LTC,2021-08-24,2,1,1,0.0
12329,LTC,2021-08-23,2,3,1,0.5
12330,LTC,2021-08-22,0,3,0,1.5
12331,LTC,2021-08-21,0,1,0,1.5
12332,LTC,2021-08-20,3,2,0,0.6
12333,LTC,2021-08-19,1,0,1,-0.75
12334,LTC,2021-08-18,1,1,1,0.0
12335,LTC,2021-08-17,0,1,1,0.0
12336,LTC,2021-08-16,1,2,0,1.0
12337,LTC,2021-08-15,2,0,1,-0.5
12338,LTC,2021-08-14,1,3,0,1.125
12339,LTC,2021-08-13,2,3,0,0.9
12340,LTC,2021-08-12,3,0,0,0.0
12341,LTC,2021-08-11,3,1,0,0.375
12342,LTC,2021-08-10,2,1,1,0.0
12343,LTC,2021-08-09,6,0,0,0.0
12344,LTC,2021-08-08,1,2,0,1.0
12345,LTC,2021-08-07,0,2,0,1.5
12346,LTC,2021-08-06,1,1,0,0.75
12347,LTC,2021-08-05,0,2,1,0.5
12348,LTC,2021-08-04,0,5,1,1.0
12349,LTC,2021-08-03,3,0,1,-0.375
12350,LTC,2021-08-02,0,1,0,1.5
12351,LTC,2021-08-01,1,1,0,0.75
12352,LTC,2021-07-31,0,3,0,1.5
12353,LTC,2021-07-30,3,2,0,0.6
12354,LTC,2021-07-29,0,3,0,1.5
12355,LTC,2021-07-28,2,1,0,0.5
12356,LTC,2021-07-27,1,4,0,1.2
12357,LTC,2021-07-26,2,2,0,0.75
12358,LTC,2021-07-25,1,3,1,0.6
12359,LTC,2021-07-24,1,2,0,1.0
12360,LTC,2021-07-23,4,0,0,0.0
12361,LTC,2021-07-22,0,0,1,-1.5
12362,LTC,2021-07-21,2,0,1,-0.5
12363,LTC,2021-07-20,2,1,3,-0.5
12364,LTC,2021-07-19,2,0,1,-0.5
12365,LTC,2021-07-18,0,1,0,1.5
12366,LTC,2021-07-17,0,1,1,0.0
12367,LTC,2021-07-16,2,1,0,0.5
12368,LTC,2021-07-15,2,3,0,0.9
12369,LTC,2021-07-14,1,0,1,-0.75
12370,LTC,2021-07-13,1,0,1,-0.75
12371,LTC,2021-07-12,3,2,0,0.6
12372,LTC,2021-07-11,0,1,1,0.0
12373,LTC,2021-07-10,0,0,2,-1.5
12374,LTC,2021-07-09,1,0,0,0.0
12375,LTC,2021-07-08,0,2,0,1.5
12376,LTC,2021-07-07,1,0,0,0.0
12377,LTC,2021-07-06,2,1,1,0.0
12378,LTC,2021-07-05,0,0,1,-1.5
12379,LTC,2021-07-04,2,0,0,0.0
12380,LTC,2021-07-03,0,1,0,1.5
12381,LTC,2021-07-02,1,2,0,1.0
12382,LTC,2021-07-01,1,0,0,0.0
12383,LTC,2021-06-30,1,1,0,0.75
12384,LTC,2021-06-29,0,2,0,1.5
12385,LTC,2021-06-28,1,1,1,0.0
12386,LTC,2021-06-27,1,0,0,0.0
12387,LTC,2021-06-26,2,0,1,-0.5
12388,LTC,2021-06-25,3,1,0,0.375
12389,LTC,2021-06-24,1,3,0,1.125
12390,LTC,2021-06-23,2,0,0,0.0
12391,LTC,2021-06-22,1,3,1,0.6
12392,LTC,2021-06-21,3,2,2,0.0
12393,LTC,2021-06-20,3,0,0,0.0
12394,LTC,2021-06-19,0,4,0,1.5
12395,LTC,2021-06-18,4,3,0,0.643
12396,LTC,2021-06-17,0,1,0,1.5
12397,LTC,2021-06-16,4,1,0,0.3
12398,LTC,2021-06-15,1,1,2,-0.375
12399,LTC,2021-06-14,2,1,2,-0.3
12400,LTC,2021-06-13,0,1,0,1.5
12401,LTC,2021-06-12,1,1,0,0.75
12402,LTC,2021-06-11,2,2,1,0.3
12403,LTC,2021-06-10,1,1,0,0.75
12404,LTC,2021-06-09,1,2,1,0.375
12405,LTC,2021-06-08,2,1,2,-0.3
12406,LTC,2021-06-07,1,3,0,1.125
12407,LTC,2021-06-06,0,1,0,1.5
12408,LTC,2021-06-05,1,0,0,0.0
12409,LTC,2021-06-04,0,1,0,1.5
12410,LTC,2021-06-03,0,1,0,1.5
12411,LTC,2021-06-02,1,1,1,0.0
12412,LTC,2021-06-01,1,2,1,0.375
12413,LTC,2021-05-31,1,0,0,0.0
12414,LTC,2021-05-30,1,0,0,0.0
12415,LTC,2021-05-29,1,0,0,0.0
12416,LTC,2021-05-28,0,1,2,-0.5
12417,LTC,2021-05-27,2,2,0,0.75
12418,LTC,2021-05-26,1,2,0,1.0
12419,LTC,2021-05-25,0,1,1,0.0
12420,LTC,2021-05-24,2,2,0,0.75
12421,LTC,2021-05-23,0,0,1,-1.5
12422,LTC,2021-05-21,1,0,1,-0.75
12423,LTC,2021-05-20,0,1,1,0.0
12424,LTC,2021-05-19,0,0,2,-1.5
12425,LTC,2021-05-18,1,2,1,0.375
12426,LTC,2021-05-17,2,1,1,0.0
12427,LTC,2021-05-16,1,0,1,-0.75
12428,LTC,2021-05-15,1,2,0,1.0
12429,LTC,2021-05-14,1,0,0,0.0
12430,LTC,2021-05-13,1,1,0,0.75
12431,LTC,2021-05-12,1,2,0,1.0
12432,LTC,2021-05-11,0,3,0,1.5
12433,LTC,2021-05-10,3,2,0,0.6
12434,LTC,2021-05-09,1,0,0,0.0
12435,LTC,2021-05-08,2,0,0,0.0
12436,LTC,2021-05-07,2,1,0,0.5
12437,LTC,2021-05-06,0,3,0,1.5
12438,LTC,2021-05-05,2,2,0,0.75
12439,LTC,2021-05-04,0,1,0,1.5
12440,LTC,2021-05-03,1,3,0,1.125
12441,LTC,2021-05-01,0,2,0,1.5
12442,LTC,2021-04-30,1,0,0,0.0
12443,LTC,2021-04-29,2,2,0,0.75
12444,LTC,2021-04-28,1,1,0,0.75
12445,LTC,2021-04-27,0,2,0,1.5
12446,LTC,2021-04-26,2,0,0,0.0
12447,LTC,2021-04-23,1,0,0,0.0
12448,LTC,2021-04-22,0,3,0,1.5
12449,LTC,2021-04-21,1,0,0,0.0
12450,LTC,2021-04-20,1,0,0,0.0
12451,LTC,2021-04-19,1,2,0,1.0
12452,LTC,2021-04-18,0,3,0,1.5
12453,LTC,2021-04-17,1,2,0,1.0
12454,LTC,2021-04-16,1,1,0,0.75
12455,LTC,2021-04-15,1,2,0,1.0
12456,LTC,2021-04-14,1,0,0,0.0
12457,LTC,2021-04-13,2,2,0,0.75
12458,LTC,2021-04-12,1,3,0,1.125
12459,LTC,2021-04-11,0,1,0,1.5
12460,LTC,2021-04-10,1,0,0,0.0
12461,LTC,2021-04-09,3,2,0,0.6
12462,LTC,2021-04-08,0,2,0,1.5
12463,LTC,2021-04-07,1,2,0,1.0
12464,LTC,2021-04-06,1,6,0,1.286
12465,LTC,2021-04-05,1,1,0,0.75
12466,LTC,2021-04-02,2,0,0,0.0
12467,LTC,2021-04-01,2,0,0,0.0
12468,LTC,2021-03-31,1,3,0,1.125
12469,LTC,2021-03-30,0,2,0,1.5
12470,LTC,2021-03-29,2,0,0,0.0
12471,LTC,2021-03-26,1,0,0,0.0
12472,LTC,2021-03-25,0,3,0,1.5
12473,LTC,2021-03-24,3,1,0,0.375
12474,LTC,2021-03-23,0,2,0,1.5
12475,LTC,2021-03-22,1,1,0,0.75
12476,LTC,2021-03-21,1,0,0,0.0
12477,LTC,2021-03-20,0,1,0,1.5
12478,LTC,2021-03-19,1,2,0,1.0
12479,LTC,2022-02-01,3,5,1,0.667
12480,LTC,2022-01-31,1,5,0,1.25
12481,LTC,2022-01-28,1,2,0,1.0
12482,LTC,2022-01-27,2,2,0,0.75
12483,LTC,2022-01-26,1,0,2,-1.0
12484,LTC,2022-01-25,1,1,3,-0.6
12485,LTC,2022-01-24,0,1,1,0.0
12486,LTC,2022-01-23,0,1,0,1.5
12487,LTC,2022-01-22,1,0,1,-0.75
12488,LTC,2022-01-21,0,0,1,-1.5
12489,LTC,2022-01-20,0,1,1,0.0
12490,LTC,2022-01-19,0,1,2,-0.5
12491,LTC,2022-01-18,0,0,1,-1.5
12492,LTC,2022-01-17,2,2,0,0.75
12493,LTC,2022-01-16,0,2,1,0.5
12494,LTC,2022-01-15,1,6,0,1.286
12495,LTC,2022-01-14,1,3,0,1.125
12496,LTC,2022-01-13,3,4,2,0.333
12497,LTC,2022-01-11,1,3,1,0.6
12498,LTC,2022-01-10,0,0,1,-1.5
12499,LTC,2022-01-09,0,0,1,-1.5
12500,LTC,2022-01-08,1,1,0,0.75
12501,LTC,2022-01-07,1,0,2,-1.0
12502,LTC,2022-01-06,0,1,1,0.0
12503,LTC,2022-01-05,2,1,1,0.0
12504,LTC,2022-01-04,1,0,1,-0.75
12505,LTC,2022-01-03,1,0,0,0.0
12506,LTC,2021-12-31,1,3,0,1.125
12507,LTC,2021-12-29,0,0,1,-1.5
12508,LTC,2021-12-28,2,1,0,0.5
12509,LTC,2021-12-27,2,0,2,-0.75
12510,LTC,2021-12-25,1,1,0,0.75
12511,LTC,2021-12-24,1,2,0,1.0
12512,LTC,2021-12-23,1,0,1,-0.75
12513,LTC,2021-12-22,1,0,0,0.0
12514,LTC,2021-12-21,0,1,1,0.0
12515,LTC,2021-12-20,0,1,1,0.0
12516,LTC,2021-12-19,0,2,0,1.5
12517,LTC,2021-12-18,1,1,0,0.75
12518,LTC,2021-12-17,0,2,1,0.5
12519,LTC,2021-12-16,2,3,1,0.5
12520,LTC,2021-12-15,2,1,0,0.5
12521,LTC,2021-12-14,0,0,1,-1.5
12522,LTC,2021-12-13,0,0,4,-1.5
12523,LTC,2021-12-12,0,0,1,-1.5
12524,LTC,2021-12-10,2,0,0,0.0
12525,LTC,2021-12-09,0,1,1,0.0
12526,LTC,2021-12-08,0,0,1,-1.5
12527,LTC,2021-12-07,0,2,2,0.0
12528,LTC,2021-12-06,0,1,2,-0.5
12529,LTC,2021-12-05,2,1,0,0.5
12530,LTC,2021-12-03,2,0,2,-0.75
12531,LTC,2021-12-02,0,0,3,-1.5
12532,LTC,2021-12-01,1,0,0,0.0
12533,LTC,2021-11-30,0,1,1,0.0
12534,LTC,2021-11-29,0,6,0,1.5
12535,LTC,2021-11-28,1,2,1,0.375
12536,LTC,2021-11-27,0,3,0,1.5
12537,LTC,2021-11-26,1,2,0,1.0
12538,LTC,2021-11-24,0,2,2,0.0
12539,LTC,2021-11-23,1,2,1,0.375
12540,LTC,2021-11-22,0,0,1,-1.5
12541,LTC,2021-11-21,3,0,0,0.0
12542,LTC,2021-11-20,1,2,0,1.0
12543,LTC,2021-11-19,2,1,0,0.5
12544,LTC,2021-11-18,2,2,1,0.3
12545,LTC,2021-11-17,0,0,3,-1.5
12546,LTC,2021-11-16,1,1,2,-0.375
12547,LTC,2021-11-15,2,3,1,0.5
12548,LTC,2021-11-14,0,3,1,0.75
12549,LTC,2021-11-13,1,1,1,0.0
12550,LTC,2021-11-12,1,7,1,1.0
12551,LTC,2021-11-11,1,4,1,0.75
12552,LTC,2021-11-10,4,12,1,0.971
12553,LTC,2021-11-09,1,8,0,1.333
12554,LTC,2021-11-08,0,2,0,1.5
12555,LTC,2021-11-07,1,2,0,1.0
12556,LTC,2021-11-06,1,3,0,1.125
12557,LTC,2021-11-05,0,1,0,1.5
12558,LTC,2021-11-03,0,4,0,1.5
12559,LTC,2021-11-02,0,2,1,0.5
12560,LTC,2021-10-31,0,1,0,1.5
12561,LTC,2021-10-30,1,0,0,0.0
12562,LTC,2021-10-29,2,0,0,0.0
12563,LTC,2021-10-28,0,5,0,1.5
12564,LTC,2021-10-27,0,1,1,0.0
12565,LTC,2021-10-26,0,2,1,0.5
12566,LTC,2021-10-25,1,2,0,1.0
12567,LTC,2021-10-24,1,0,0,0.0
12568,LTC,2021-10-23,0,1,0,1.5
12569,LTC,2021-10-22,1,0,0,0.0
12570,LTC,2021-10-21,0,3,0,1.5
12571,LTC,2021-10-20,0,2,1,0.5
12572,LTC,2021-10-19,1,2,1,0.375
12573,LTC,2021-10-18,1,0,0,0.0
12574,LTC,2021-10-17,0,1,0,1.5
12575,LTC,2021-10-16,0,4,0,1.5
12576,LTC,2021-10-15,1,4,1,0.75
12577,LTC,2021-10-14,0,4,1,0.9
12578,LTC,2021-10-13,1,8,2,0.818
12579,LTC,2021-10-12,0,3,3,0.0
12580,LTC,2021-10-11,0,1,0,1.5
12581,LTC,2021-10-10,0,1,0,1.5
12582,LTC,2021-10-09,1,3,0,1.125
12583,LTC,2021-10-08,1,2,0,1.0
12584,LTC,2021-10-07,0,1,0,1.5
12585,LTC,2021-10-06,0,2,1,0.5
12586,LTC,2021-10-05,1,4,1,0.75
12587,LTC,2021-10-04,2,1,1,0.0
12588,LTC,2021-10-03,2,0,0,0.0
12589,LTC,2021-10-02,0,1,0,1.5
12590,LTC,2021-10-01,1,1,0,0.75
12591,LTC,2021-09-30,1,2,1,0.375
12592,LTC,2021-09-29,0,0,1,-1.5
12593,LTC,2021-09-28,0,1,2,-0.5
12594,LTC,2021-09-27,2,0,0,0.0
12595,LTC,2021-09-26,2,2,1,0.3
12596,LTC,2021-09-25,0,0,1,-1.5
12597,LTC,2021-09-24,0,0,3,-1.5
12598,LTC,2021-09-23,3,2,0,0.6
12599,LTC,2021-09-22,0,2,0,1.5
12600,LTC,2021-09-21,2,2,1,0.3
12601,LTC,2021-09-20,1,1,2,-0.375
12602,LTC,2021-09-19,1,2,1,0.375
12603,LTC,2021-09-18,2,1,0,0.5
12604,LTC,2021-09-17,2,3,1,0.5
12605,LTC,2021-09-16,3,8,0,1.091
12606,LTC,2021-09-15,1,2,4,-0.429
12607,LTC,2021-09-14,5,3,5,-0.231
12608,LTC,2021-09-13,4,13,30,-0.543
12609,LTC,2021-09-12,2,1,0,0.5
12610,LTC,2021-09-11,0,2,1,0.5
12611,LTC,2021-09-10,0,8,0,1.5
12612,LTC,2021-09-09,1,3,0,1.125
12613,LTC,2021-09-08,2,4,0,1.0
12614,LTC,2021-09-07,0,5,1,1.0
12615,LTC,2021-09-06,1,4,1,0.75
12616,LTC,2021-09-05,2,8,0,1.2
12617,LTC,2021-09-04,0,3,1,0.75
12618,LTC,2021-09-03,1,2,0,1.0
12619,LTC,2021-09-02,1,1,2,-0.375
12620,LTC,2021-09-01,1,3,0,1.125
12621,LTC,2021-08-31,1,3,1,0.6
12622,LTC,2021-08-30,1,1,0,0.75
12623,LTC,2021-08-29,1,1,0,0.75
12624,LTC,2021-08-28,1,1,0,0.75
12625,LTC,2021-08-27,2,0,0,0.0
12626,LTC,2021-08-26,1,0,1,-0.75
12627,LTC,2021-08-25,0,0,2,-1.5
12628,LTC,2021-08-24,2,1,1,0.0
12629,LTC,2021-08-23,2,3,1,0.5
12630,LTC,2021-08-22,0,3,0,1.5
12631,LTC,2021-08-21,0,1,0,1.5
12632,LTC,2021-08-20,3,2,0,0.6
12633,LTC,2021-08-19,1,0,1,-0.75
12634,LTC,2021-08-18,1,1,1,0.0
12635,LTC,2021-08-17,0,1,1,0.0
12636,LTC,2021-08-16,1,2,0,1.0
12637,LTC,2021-08-15,2,0,1,-0.5
12638,LTC,2021-08-14,1,3,0,1.125
12639,LTC,2021-08-13,2,3,0,0.9
12640,LTC,2021-08-12,3,0,0,0.0
12641,LTC,2021-08-11,3,1,0,0.375
12642,LTC,2021-08-10,2,1,1,0.0
12643,LTC,2021-08-09,6,0,0,0.0
12644,LTC,2021-08-08,1,2,0,1.0
12645,LTC,2021-08-07,0,2,0,1.5
12646,LTC,2021-08-06,1,1,0,0.75
12647,LTC,2021-08-05,0,2,1,0.5
12648,LTC,2021-08-04,0,5,1,1.0
12649,LTC,2021-08-03,3,0,1,-0.375
12650,LTC,2021-08-02,0,1,0,1.5
12651,LTC,2021-08-01,1,1,0,0.75
12652,LTC,2021-07-31,0,3,0,1.5
12653,LTC,2021-07-30,3,2,0,0.6
12654,LTC,2021-07-29,0,3,0,1.5
12655,LTC,2021-07-28,2,1,0,0.5
12656,LTC,2021-07-27,1,4,0,1.2
12657,LTC,2021-07-26,2,2,0,0.75
12658,LTC,2021-07-25,1,3,1,0.6
12659,LTC,2021-07-24,1,2,0,1.0
12660,LTC,2021-07-23,4,0,0,0.0
12661,LTC,2021-07-22,0,0,1,-1.5
12662,LTC,2021-07-21,2,0,1,-0.5
12663,LTC,2021-07-20,2,1,3,-0.5
12664,LTC,2021-07-19,2,0,1,-0.5
12665,LTC,2021-07-18,0,1,0,1.5
12666,LTC,2021-07-17,0,1,1,0.0
12667,LTC,2021-07-16,2,1,0,0.5
12668,LTC,2021-07-15,2,3,0,0.9
12669,LTC,2021-07-14,1,0,1,-0.75
12670,LTC,2021-07-13,1,0,1,-0.75
12671,LTC,2021-07-12,3,2,0,0.6
12672,LTC,2021-07-11,0,1,1,0.0
12673,LTC,2021-07-10,0,0,2,-1.5
12674,LTC,2021-07-09,1,0,0,0.0
12675,LTC,2021-07-08,0,2,0,1.5
12676,LTC,2021-07-07,1,0,0,0.0
12677,LTC,2021-07-06,2,1,1,0.0
12678,LTC,2021-07-05,0,0,1,-1.5
12679,LTC,2021-07-04,2,0,0,0.0
12680,LTC,2021-07-03,0,1,0,1.5
12681,LTC,2021-07-02,1,2,0,1.0
12682,LTC,2021-07-01,1,0,0,0.0
12683,LTC,2021-06-30,1,1,0,0.75
12684,LTC,2021-06-29,0,2,0,1.5
12685,LTC,2021-06-28,1,1,1,0.0
12686,LTC,2021-06-27,1,0,0,0.0
12687,LTC,2021-06-26,2,0,1,-0.5
12688,LTC,2021-06-25,3,1,0,0.375
12689,LTC,2021-06-24,1,3,0,1.125
12690,LTC,2021-06-23,2,0,0,0.0
12691,LTC,2021-06-22,1,3,1,0.6
12692,LTC,2021-06-21,3,2,2,0.0
12693,LTC,2021-06-20,3,0,0,0.0
12694,LTC,2021-06-19,0,4,0,1.5
12695,LTC,2021-06-18,4,3,0,0.643
12696,LTC,2021-06-17,0,1,0,1.5
12697,LTC,2021-06-16,4,1,0,0.3
12698,LTC,2021-06-15,1,1,2,-0.375
12699,LTC,2021-06-14,2,1,2,-0.3
12700,LTC,2021-06-13,0,1,0,1.5
12701,LTC,2021-06-12,1,1,0,0.75
12702,LTC,2021-06-11,2,2,1,0.3
12703,LTC,2021-06-10,1,1,0,0.75
12704,LTC,2021-06-09,1,2,1,0.375
12705,LTC,2021-06-08,2,1,2,-0.3
12706,LTC,2021-06-07,1,3,0,1.125
12707,LTC,2021-06-06,0,1,0,1.5
12708,LTC,2021-06-05,1,0,0,0.0
12709,LTC,2021-06-04,0,1,0,1.5
12710,LTC,2021-06-03,0,1,0,1.5
12711,LTC,2021-06-02,1,1,1,0.0
12712,LTC,2021-06-01,1,2,1,0.375
12713,LTC,2021-05-31,1,0,0,0.0
12714,LTC,2021-05-30,1,0,0,0.0
12715,LTC,2021-05-29,1,0,0,0.0
12716,LTC,2021-05-28,0,1,2,-0.5
12717,LTC,2021-05-27,2,2,0,0.75
12718,LTC,2021-05-26,1,2,0,1.0
12719,LTC,2021-05-25,0,1,1,0.0
12720,LTC,2021-05-24,2,2,0,0.75
12721,LTC,2021-05-23,0,0,1,-1.5
12722,LTC,2021-05-21,1,0,1,-0.75
12723,LTC,2021-05-20,0,1,1,0.0
12724,LTC,2021-05-19,0,0,2,-1.5
12725,LTC,2021-05-18,1,2,1,0.375
12726,LTC,2021-05-17,2,1,1,0.0
12727,LTC,2021-05-16,1,0,1,-0.75
12728,LTC,2021-05-15,1,2,0,1.0
12729,LTC,2021-05-14,1,0,0,0.0
12730,LTC,2021-05-13,1,1,0,0.75
12731,LTC,2021-05-12,1,2,0,1.0
12732,LTC,2021-05-11,0,3,0,1.5
12733,LTC,2021-05-10,3,2,0,0.6
12734,LTC,2021-05-09,1,0,0,0.0
12735,LTC,2021-05-08,2,0,0,0.0
12736,LTC,2021-05-07,2,1,0,0.5
12737,LTC,2021-05-06,0,3,0,1.5
12738,LTC,2021-05-05,2,2,0,0.75
12739,LTC,2021-05-04,0,1,0,1.5
12740,LTC,2021-05-03,1,3,0,1.125
12741,LTC,2021-05-01,0,2,0,1.5
12742,LTC,2021-04-30,1,0,0,0.0
12743,LTC,2021-04-29,2,2,0,0.75
12744,LTC,2021-04-28,1,1,0,0.75
12745,LTC,2021-04-27,0,2,0,1.5
12746,LTC,2021-04-26,2,0,0,0.0
12747,LTC,2021-04-23,1,0,0,0.0
12748,LTC,2021-04-22,0,3,0,1.5
12749,LTC,2021-04-21,1,0,0,0.0
12750,LTC,2021-04-20,1,0,0,0.0
12751,LTC,2021-04-19,1,2,0,1.0
12752,LTC,2021-04-18,0,3,0,1.5
12753,LTC,2021-04-17,1,2,0,1.0
12754,LTC,2021-04-16,1,1,0,0.75
12755,LTC,2021-04-15,1,2,0,1.0
12756,LTC,2021-04-14,1,0,0,0.0
12757,LTC,2021-04-13,2,2,0,0.75
12758,LTC,2021-04-12,1,3,0,1.125
12759,LTC,2021-04-11,0,1,0,1.5
12760,LTC,2021-04-10,1,0,0,0.0
12761,LTC,2021-04-09,3,2,0,0.6
12762,LTC,2021-04-08,0,2,0,1.5
12763,LTC,2021-04-07,1,2,0,1.0
12764,LTC,2021-04-06,1,6,0,1.286
12765,LTC,2021-04-05,1,1,0,0.75
12766,LTC,2021-04-02,2,0,0,0.0
12767,LTC,2021-04-01,2,0,0,0.0
12768,LTC,2021-03-31,1,3,0,1.125
12769,LTC,2021-03-30,0,2,0,1.5
12770,LTC,2021-03-29,2,0,0,0.0
12771,LTC,2021-03-26,1,0,0,0.0
12772,LTC,2021-03-25,0,3,0,1.5
12773,LTC,2021-03-24,3,1,0,0.375
12774,LTC,2021-03-23,0,2,0,1.5
12775,LTC,2021-03-22,1,1,0,0.75
12776,LTC,2021-03-21,1,0,0,0.0
12777,LTC,2021-03-20,0,1,0,1.5
12778,LTC,2021-03-19,1,2,0,1.0
12779,LTC,2021-03-18,2,1,0,0.5
12780,LTC,2021-03-17,4,0,0,0.0
12781,LTC,2021-03-16,1,0,0,0.0
12782,LTC,2021-03-15,1,0,0,0.0
12783,LTC,2021-03-14,1,1,0,0.75
12784,LTC,2021-03-13,1,0,0,0.0
12785,LTC,2021-03-12,4,0,0,0.0
12786,LTC,2021-03-11,0,0,1,-1.5
12787,LTC,2021-03-10,1,0,0,0.0
12788,LTC,2021-03-09,2,2,0,0.75
12789,LTC,2021-03-08,3,0,0,0.0
12790,LTC,2021-03-07,2,0,0,0.0
12791,LTC,2021-03-06,1,0,0,0.0
12792,LTC,2021-03-05,2,0,0,0.0
12793,LTC,2021-03-04,3,0,0,0.0
12794,LTC,2021-03-03,4,0,0,0.0
12795,LTC,2021-03-02,5,1,0,0.25
12796,LTC,2021-03-01,4,0,0,0.0
12797,LTC,2021-02-28,1,2,0,1.0
12798,LTC,2021-02-27,1,0,0,0.0
12799,LTC,2021-02-26,3,0,0,0.0
12800,LTC,2021-02-25,2,2,1,0.3
12801,LTC,2021-02-24,1,1,0,0.75
12802,LTC,2021-02-22,3,0,1,-0.375
12803,LTC,2021-02-20,2,0,0,0.0
12804,LTC,2021-02-19,1,0,0,0.0
12805,LTC,2021-02-18,2,0,0,0.0
12806,LTC,2021-02-17,1,0,0,0.0
12807,LTC,2021-02-16,1,3,0,1.125
12808,LTC,2021-02-15,4,0,0,0.0
12809,LTC,2021-02-14,1,0,0,0.0
12810,LTC,2021-02-12,3,2,1,0.25
12811,LTC,2021-02-10,4,1,0,0.3
12812,LTC,2021-02-09,0,2,0,1.5
12813,LTC,2021-02-08,2,0,0,0.0
12814,LTC,2021-02-07,1,0,0,0.0
12815,LTC,2021-02-06,2,0,0,0.0
12816,LTC,2021-02-05,2,0,0,0.0
12817,LTC,2021-02-03,2,0,1,-0.5
12818,LTC,2021-02-02,2,2,0,0.75
12819,LTC,2021-02-01,2,0,0,0.0
12820,LTC,2021-01-30,1,0,0,0.0
12821,LTC,2021-01-29,3,0,0,0.0
12822,LTC,2021-01-27,1,0,0,0.0
12823,LTC,2021-01-25,2,1,0,0.5
12824,LTC,2021-01-24,3,0,0,0.0
12825,LTC,2021-01-23,1,1,0,0.75
12826,LTC,2021-01-22,2,0,0,0.0
12827,LTC,2021-01-21,1,0,1,-0.75
12828,LTC,2021-01-20,3,0,0,0.0
12829,LTC,2022-02-01,3,5,1,0.667
12830,LTC,2022-01-31,1,5,0,1.25
